SMILES,Genotoxicity
CC(=O)C(N=NC1=C(Cl)C=CC(=C1)C(=O)NC1=CC(Cl)=CC=C1C)C(=O)NC1=CC(C)=C(NC(=O)C(N=NC2=C(Cl)C=CC(=C2)C(=O)NC2=CC(Cl)=CC=C2C)C(C)=O)C=C1C,0
CC(C)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(C)C,0
[NH4+].OC([O-])=O,0
CNC1=CC2=C(O)C=C(C=C2C=C1)S(O)(=O)=O,0
[Co],1
CC1=CC2=NC3=C(SC(=O)S3)N=C2C=C1,0
COC1=CC(=CC=C1N)[N+]([O-])=O,1
CC1=CC(C)=C(N)C(C)=C1N,1
CC1(C)N(CCO)C(=O)N(CCO)C1=O,0
CC(C)C1=CC=C(C=C1)N=C=O,0
O[C@@H](C(O)=O)C1=CC=CC=C1,0
CC(CC(C)(C)C1=CC=CC=C1)OC(C)=O,0
CC(O)COC(C)CO[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,0
CN1CCOCC1,0
OC(=O)C1=CC=CC(Cl)=C1Cl,0
CC(=O)OOC(C)(C)C,1
CCCCCC(C)(CC)C(=O)OOC(C)(C)CC(C)(C)C,0
[Na+].[Na+].[O-]S(=O)(=O)CCCSSCCCS([O-])(=O)=O,0
[Cl-].C[N+](C)(C)CCCNC(=O)C=C,0
CCCCCC(CCC)COC(=O)C1=C(C=CC=C1)C(=O)OCC(CCC)CCCCC,0
[S--].[Ni++],0
CC1=CC=C(C=C1)S(O)(=O)=O,0
NC1=C(Cl)C=C(C=C1)C1(C2=CC=CC=C2C2=CC=CC=C12)C1=CC(Cl)=C(N)C=C1,0
NCC(F)F,0
CCCCC(=O)OCC,0
[Ag]O[Ag],0
OC(=O)C1=CC(=CC=C1)C(O)=O,0
O=CCC1=CC=CC=C1,0
COCCOCCOCCOB(OCCOCCOCCOC)OCCOCCOCCOC,0
CC1(C)CC(CC(C)(C)N1)NCCCCCCNC1CC(C)(C)NC(C)(C)C1,0
CN1N=C(C)C(C(O)C2=C(C=C(C=C2)C(F)(F)F)S(C)(=O)=O)=C1O,0
NCCOCCOCCN,0
CCC1=NC(C)=CN1,0
CC(C)OC(=O)C1=CC=CC=C1,0
OC1(CCCCC1)C(=O)C1=CC=CC=C1,0
OC(=O)C1CCCCC1C(=O)OCCOC(=O)C=C,0
CCCCN(CCO)CCO,0
COC(=O)CC1=CC=CC=C1,0
CC(=O)OCCOC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCCOC(C)=O)C=C1,0
COC1CC(C(OP2OC3CCCCC3C3CCCCC3O2)C(C1)C(C)(C)C)C1=C(OP2OC3CCCCC3C3CCCCC3O2)C(=CC(OC)=C1)C(C)(C)C,0
CCC(=O)N(C1CCNCC1)C1=CC=CC=C1,0
CC(C)OC(=O)CCC(=O)OC(C)C,0
O=[Sb]O[Sb]=O,0
CCCC1=CC(=O)OC1O,1
[Ca++].[O-]P([O-])=O,0
COC1=CC=C(C=C1)C(C)=O,0
[Na+].[Na+].[Co+3].[NH-]C1=CC=C2C=C(C=CC2=C1N=NC1=CC=C(C=C1[O-])[N+]([O-])=O)S([O-])(=O)=O.CNS(=O)(=O)C1=CC2=CC=C([NH-])C(N=NC3=CC=C(C=C3[O-])[N+]([O-])=O)=C2C=C1,0
CCCCCC=CCC(CC(O)=O)C(O)=O,0
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC2=C1C=CC=C2S([O-])(=O)=O,0
COC1=CC=C(Cl)C=C1C(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O,0
[Na+].[Na+].NC1=CC(=C(C=CC2=C(C=C(N)C=C2)S([O-])(=O)=O)C=C1)S([O-])(=O)=O,0
S=C1NC2=CC=CC=C2N1,0
NC(=N)NC#N,0
C1=CC=NC=C1.CC1=CC=C(C=C1)S(O)(=O)=O,0
O=C1C2=CC3=C(C=C2NC2=C1C=CC=C2)C(=O)C1=C(N3)C=CC=C1,0
CN1CCN(C)CCN(C)CC1,0
COCCO[Si](OCCOC)(OCCOC)C=C,0
CC(C)C1CCC(C)CC1,0
NC1=CC=C(C=C1)C#N,0
[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[O--].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[O-]N(=O)=O.[O-]N(=O)=O.[O-]N(=O)=O.[O-]N(=O)=O,0
[K+].O=C1[N-]C(=O)C2=C1C=CC=C2,0
[Na+].CCCCCC1C(O)CCC1CC([O-])=O,0
[H][C@@]12O[C@H](CO)[C@@]([H])(O[C@@]3([H])O[C@H](CO)[C@@]([H])(O[C@@]4([H])O[C@H](CO)[C@@]([H])(O[C@@]5([H])O[C@H](CO)[C@@]([H])(O[C@@]6([H])O[C@H](CO)[C@@]([H])(O[C@@]7([H])O[C@H](CO)[C@@]([H])(O[C@@]8([H])O[C@H](CO)[C@@]([H])(O1)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O,0
[Na+].[Na+].[O-][N+](=O)C1=CC=C(OP([O-])([O-])=O)C=C1,0
CCCCCCCCCCOC(=O)C(CC)CCCC,0
Cl[Ti](Cl)(Cl)Cl,0
[Zr+4].CCCC[O-].CCCC[O-].CCCC[O-].CCCC[O-],0
CO[Si](CCCNC(N)=O)(OC)OC,0
[Na+].CCCCCCCCCCCC(=O)NCCS([O-])(=O)=O,0
CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)C=C1,0
N[C@@H](CCCCNC(=O)C(F)(F)F)C(O)=O,0
CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,0
[Na+].[Na+].[Cr+3].[O-]C1=CC=C2C=CC=CC2=C1\N=N\C1=CC=C(C=C1[O-])[N+]([O-])=O.[O-]C1=CC=C2C=CC=CC2=C1\N=N\C1=C([O-])C(=CC(=C1)[N+]([O-])=O)S([O-])(=O)=O,0
CCCCOC(=O)OCCCC,0
[OH-].[K+].[Zn++].[Zn++].[O-][Cr]([O-])(=O)=O.[O-][Cr]([O-])(=O)=O,1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=C,0
NC1=CC(N)=CC=C1,0
ClCC#C,1
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,0
CC(C)C1=C(Br)C=C(Cl)C=C1,0
[O--].[O--].[O--].[In+3].[In+3],0
[Cl-].CCN(CC[N+](C)(C)C)C1=CC=C(C=C1)N=NC1=CC=C(C=C1Cl)[N+]([O-])=O,1
C=COCCOCCOC(=O)C=C,0
[Cl-].C[N+](C)(C)C1=CC2=C(C=CC(O)=C2N=NC2=CC=C(N)C(=C2)[N+]([O-])=O)C=C1,1
CC(C)(C1=CC=CC=C1)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)C1=CC=CC=C1,0
CC1(C)[C@H]2CC[C@](C)(C2)C1=O,0
[Zn++].CCC([O-])=O.CCC([O-])=O,0
[Ti+4].CCCCC(CC)C[O-].CCCCC(CC)C[O-].CCCCC(CC)C[O-].CCCCC(CC)C[O-],0
COC(=O)C1=CC=CC=C1N=NC(C)CC1=CC=C(C=C1)C(C)(C)C,0
CC1CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC34C)C2C1C)C(=O)OC1OC(COC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,0
[H]C12CCC(CS(O)(=O)=O)(C(=O)C1)C2(C)C.OC(=O)C(N1CCC2=C(C1)C=CS2)C1=CC=CC=C1Cl,0
O=C1CCCCCCCCCCCCCCC1,0
Cl[Sm](Cl)Cl,0
CC(C)COC(=O)C1CCCCC1C(=O)OCC(C)C,0
N#CC1=CC=CC=C1P(C1=CC=CC=C1)C1=CC=CC=C1,0
CC(C)C(=O)OCC1=CC=CC=C1,0
O=C(OCCOC(=O)C1=CC2=C(C=C1)C(=O)OC2=O)C1=CC2=C(C=C1)C(=O)OC2=O,0
CCCC(=O)OCCC1=CC=CC=C1,0
ClC(Cl)=O,0
OC(=O)C1=C(C=CC=C1)C(=O)C1=CC=C(Cl)C=C1,0
O=C1CN(CC2=CC=CC=C2)CC(=O)N1CCC1=CC=CC=C1,1
NCCS,1
CCCC[PH](CCCC)(CCCC)CCCC.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
C(C1CO1)N(CC1CO1)CC1=CC(CN(CC2CO2)CC2CO2)=CC=C1,1
CCC(C)CC(CC)=NO,0
CCCC1CCC(CC1)C1CCC(CC1)C1=C(F)C(F)=C(OCC)C=C1,0
OCCCCCCCCC=C,0
[Na+].[Na+].[Na+].OC(=O)C1=CC(=CC(NC2=NC(NC3=C(O)C(=CC(=C3)S([O-])(=O)=O)C(O)=O)=NC(NC3=C(O)C(=CC(=C3)S([O-])(=O)=O)C(O)=O)=N2)=C1O)S([O-])(=O)=O,0
O[C@@H](C(O)=O)C1=CC=CC=C1.N[C@@H]1C[C@H]1C1=CC(F)=C(F)C=C1,0
CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,0
C=CC=C,1
CCCCCCCCCCCCCCCCOC(=O)C(CC)CCCC,0
CCOC(CCl)OCC,1
CCCCOC(=O)C1=CC=C(O)C=C1,0
CCC(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O,0
[Zn++].[S-]C1=NC2=CC=CC=C2N1.[S-]C1=NC2=CC=CC=C2N1,0
OS(=O)(=O)CCNC1CCCCC1,0
CCC(=O)N(C1CCN(CC2=CC=CC=C2)CC1)C1=CC=CC=C1,0
CCCl,0
CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(O)C=C1,0
ClC(Cl)Cl,0
CC1CCCCC1OC(C)=O,0
CC1=C(O)C=CC=C1O,0
[Au],0
[H][C@]12COC(O[C@@]1([H])[C@]([H])(OC(O2)C1=CC=C(C)C=C1)[C@H](O)CO)C1=CC=C(C)C=C1,0
[K+].[O-]S(=O)(=O)CCCOC(=O)C=C,0
[Na+].OC1=C(N=NC2=CC=C(C=C2)S([O-])(=O)=O)C2=CC=CC=C2C=C1,0
[Na+].[Na+].[O-]C(=O)C1=CC=CC=C1C1=C2C=CC3=CC(=O)C=CC3=C2OC2=C1C=CC1=C2C=CC([O-])=C1,0
CC(CCC1C(C)=CCCC1(C)C)C=O,0
CCCCCCCCCCCCS[Sn](CCCCCCCC)(CCCCCCCC)SCCCCCCCCCCCC,0
FC1=CN=C(Cl)N=C1Cl,0
[Cl-].CN(C)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](C)C)C1=CC=C(NC2=CC=CC=C2)C2=C1C=CC=C2,0
CC(=O)OC(=C)C1=CC=CC=C1,0
O=C1OC(=O)C2=C1C=CC(=C2)S(=O)(=O)C1=CC2=C(C=C1)C(=O)OC2=O,0
CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC,0
CC(CC(C1=CC(=C(O)C=C1C)C(C)(C)C)C1=CC(=C(O)C=C1C)C(C)(C)C)C1=CC(=C(O)C=C1C)C(C)(C)C,1
[Cr+3].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O,0
ClCC(=O)OC=C,0
F\C(=C(\F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,0
[Na+].[Na+].[Na+].OC1=CC2=CC(NC(=O)NC3=CC4=C(C=C3)C(O)=C(N=NC3=CC=CC=C3)C(=C4)S([O-])(=O)=O)=CC=C2C(=C1N=NC1=CC=C(C=C1)C([O-])=O)S([O-])(=O)=O,0
[Na+].[Na+].[Na+].[Cr+3].[O-]C1=C(\N=N\C2=C([O-])C=C(C3=CC=CC=C23)S([O-])(=O)=O)C2=CC=CC=C2C=C1.[O-]C1=C(\N=N\C2=C([O-])C=C(C3=CC=CC=C23)S([O-])(=O)=O)C2=CC=CC=C2C=C1,0
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,0
CC(C)[Si](OC(=O)C(C)=C)(C(C)C)C(C)C,0
OC[C@H]1O[C@@H](OC2=C(C(=O)CCC3=CC=C(O)C=C3)C(O)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,0
NC1=C(C2=C(C=C1)C(O)=CC(=C2)S(O)(=O)=O)S(O)(=O)=O,0
O=NN(C1=CC=CC=C1)C1=CC=CC=C1,0
CCCC1CCC(CC1)C1CCC(CC1)C(F)(F)OC1=CC(F)=C(F)C(F)=C1,0
O=C(\C=C\C1=CC2=C(OCO2)C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1,0
ClC\C=C/Cl,1
OC(=O)\C=C\C(O)=O,0
CCC(C)=O,0
FC(F)(F)C(F)(F)F,0
CCCCCCCCCCCCCC(=O)OCC(CCCCCCCC)CCCCCCCCCC,0
OP(O)(=O)CN(CP(O)(O)=O)CP(O)(O)=O,0
FC(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)F,0
[NH4+].[O-]C(=O)C1=CC=CC=C1,0
CCCCCOC(=O)CC,0
COC1=CC=CC=C1,0
CC(CCO)CCO,0
O=C1NC(=O)N(CC2=CC=CC=C2)C(=O)C1C1=CC=CC=C1,0
NCCNCCN,0
CC(C)CN(CC(C)C)C(=S)SSC(=S)N(CC(C)C)CC(C)C,0
CCCCCCCCCCCCCCCCCCCCC=C1OC(=O)C1CCCCCCCCCCCCCCCCCCCC,0
CCOC(=O)CC(CC(C)=O)C(=O)OCC,0
CC(O)CCC1CCCCC1,0
CC(C)CCCC(C)CCCC(C)(O)C#C,0
[F-].[F-].[F-].[F-].[F-].[F-].[F-].[F-].[F-].[F-].[F-].[F-].[F-].[F-].[F-].[F-].[F-].[F-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].O=[Si]=O.O=[Si]=O.O=[Si]=O.[O-][Si]12O[Si]3([O-])O[Si]([O-])(O1)O[Si]([O-])(O2)O3.[O-][Si]12O[Si]3([O-])O[Si]([O-])(O1)O[Si]([O-])(O2)O3.[O-][Si]12O[Si]3([O-])O[Si]([O-])(O1)O[Si]([O-])(O2)O3.[O-][Si]12O[Si]3([O-])O[Si]([O-])(O1)O[Si]([O-])(O2)O3.[O-][Si]12O[Si]3([O-])O[Si]([O-])(O1)O[Si]([O-])(O2)O3.[O-][Si]12O[Si]3([O-])O[Si]([O-])(O1)O[Si]([O-])(O2)O3,0
CCCCCC[Si](OC)(OC)OC,0
Cl.CCOC1=CC=CC=C1C(N)=N,0
[Zn++].OP(O)([O-])=O.OP(O)([O-])=O,0
COCCOCCCN1C(=O)C2=C(N)C3=C(C(N)=C2C1=O)C(=O)C1=CC=CC=C1C3=O,0
CCC1CCC(CC1)C1=CC=C(Br)C=C1,0
COS([O-])(=O)=O.CCCCCCCC[N+](C)(C)C,0
CCCCCCC1=CCCC1=O,0
CC(CC1CCCC1=O)C1CCC(C)=CC1,0
CC(=O)CC(C)(C)OO,0
O=[Nb]=O,0
NC1=CC=C(NC2=CC=CC=C2)C=C1,0
C[C@H]1CNC[C@@H](C)O1,0
CCCCCCCCCCCC[N+](C)(C)CC(O)CS([O-])(=O)=O,0
CC(=O)OCCCNC(=O)C(OC(C)=O)C(C)(C)COC(C)=O,0
[Mn+3].[O-]C1=CC=CC=C1\C=N\CCN(CC\N=C\C1=CC=CC=C1[O-])CC\N=C\C1=C([O-])C=CC=C1,0
CC[N+](CC)(CC)CC.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
[Na+].[Na+].[O-]B1OB([O-])OB2OB(OB=O)OB(OB=O)OB(O1)O2,0
[Na+].[Na+].[O-]S(=O)(=O)C1=CC(=CC=C1)S([O-])(=O)=O,0
CCO[Si](CCCSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,0
NN1CC2CCCC2C1,1
CC(C)(CO)C1OCC2(CO1)COC(OC2)C(C)(C)CO,0
CC(=C)C(=O)OC(=O)C(C)=C,0
CC1=C(Cl)C=CC=C1Cl,0
CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC,0
[Na+].OP(O)([O-])=O,0
CC(C)CC=O,0
CC1=CC=CC(=C1)C(O)=O,0
[Cl-].[Cl-].[Cl-].[Ce+3],0
OC1CSC(O)CS1,0
COC1=CC=C(Cl)C=C1NC(=O)C(N=NC1=CC=C(C=C1OC)[N+]([O-])=O)C(C)=O,0
CCC1OC(C)=C(O)C1=O,0
[Na+].[Na+].[Na+].[Na+].N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N,0
CC(C)COC1=CC2=CC=CC=C2C=C1,0
CS(Cl)(=O)=O,1
CCCCCCCCCCCCCCCC[Si](OC)(OC)OC,0
S1C=NC2=CC=CC=C12,0
[Na+].[Na+].[Na+].NC(=O)NC1=CC(NC2=NC(NCCOCCS(=O)(=O)C=C)=NC(F)=N2)=CC=C1N=NC1=CC2=C(C=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O,0
CCC(C)(C)C1=CC=CC=C1O,0
CCCCCC(=O)CC,0
C=CS(=O)(=O)CS(=O)(=O)C=C,0
CCOP(=O)(C(=O)C1=C(C)C=C(C)C=C1C)C1=CC=CC=C1,0
CC1=CC(C)=C(C(C)=C1NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(NC2=C(C)C=C(C)C(=C2C)S(=O)(=O)NC2CCCCC2)C=C1)S(=O)(=O)NC1CCCCC1,0
COCCCNC1=NC(NCCCOC)=C(N=NC2=C(C#N)C(C)=C(S2)C(=O)OC)C(C)=C1C#N,0
CC(C)CCOCC(=O)OCC=C,0
CC(C)(C)CC(C)(C)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)C1=CC=CC=C1,0
F[P-](F)(F)(F)(F)F.CC(C)(C)C1=CC=C([I+]C2=CC=C(C=C2)C(C)(C)C)C=C1,0
CC(=O)OC1(CCC2C3CC(=C)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,0
CCC1(C)NC2=CC=CC3=CC=CC(N1)=C23,0
[Na+].CCCCCCCCOS([O-])(=O)=O,0
N=C(NCCCCCCNC(=N)NC#N)NC#N,0
[Na+].[Na+].CN(CCS([O-])(=O)=O)C1=CC=C(C=C(C#N)C(=O)NC2=CC=C(C=C2)C2=NC3=CC=C(C)C(=C3S2)S([O-])(=O)=O)C=C1,1
OS(O)(=O)=O.[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@H](C4)[C@]1([H])C=C[C@@H]2O.[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@H](C4)[C@]1([H])C=C[C@@H]2O,0
OC1=CC=C(C=C1)C1CCCCC1,0
[H][C@@]12C[C@H](O)[C@@]3(C)OC4=C([C@H](O)[C@]3([H])[C@@]1(C)CC[C@H](OC(=O)C1CC1)[C@@]2(C)COC(=O)C1CC1)C(=O)OC(=C4)C1=CN=CC=C1,0
CC(CC#N)N1CC1,1
CC1=CC2=C(NC3=CC4=C(NC5=CC=C(C)C=C5C4=O)C=C3C2=O)C=C1,0
CC1=CNN=C1,0
CCCC[Sn](=O)CCCC,0
CC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(NC2=CC=CC=C2)C=C1,1
COC(=O)CCN(CCC(=O)OC)CC1=CC=CC=C1,0
COCCOCCO,0
CCOC(=O)C1=CN(C)N=C1C(F)F,0
CCOC(=O)OCC,0
[Na+].[Na+].[Na+].COC1=C(C=C(C)C(=C1)N=NC1=CC(=C2C=CC=C(C2=C1)S([O-])(=O)=O)S([O-])(=O)=O)N=NC1=C(O)C2=CC=C(NC3=CC=CC=C3)C=C2C=C1S([O-])(=O)=O,0
[NH4+].[O-]C(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,0
[Cl-].CC1=C(CCOP(O)(O)=O)SC=[N+]1CC1=CN=C(C)N=C1N,0
[Cu++].CCCCCCCC\C=C/CCCCCCCC([O-])=O.CCCCCCCC\C=C/CCCCCCCC([O-])=O,0
Cl.CC1=NC=C(CO)C(CO)=C1O,0
OC(=O)COCCOCC(O)=O,0
CC1(C)C2CCC1(C)C(=O)C2,0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,0
CCCCC(CC)C(Cl)=O,0
C[Sn](C)(Cl)Cl,0
COP(S)(=S)OC,0
O=C1NCCCN1,0
OCCOC1=CC=CC=C1,0
CC(C)(N=NC(C)(C)C#N)C#N,0
CCCC(C)C=O,0
N#CC1(CCCCC1)N=NC1(CCCCC1)C#N,0
CC(C)C1=CC=C(C=O)C=C1,0
CC1=CC=C(C=C1)[N+]([O-])=O,0
[Na+].[Na+].[Na+].[Na+].COC1=C(NC2=NC(SCCCS([O-])(=O)=O)=NC(SCCCS([O-])(=O)=O)=N2)C=CC(=C1)N=NC1=CC=C2C=C(C=C(C2=C1)S([O-])(=O)=O)S([O-])(=O)=O,0
[Na+].CC1=CC(=O)OC2=CC(OCC([O-])=O)=C(O)C=C12,0
OCCN1C(=O)NC2=CC=CC=C2C1=O,0
[Na+].[Na+].[O-]C(=O)CCC([O-])=O,0
CCC1(O)CCCC1CCC(C)C,0
COC1=CC=CC=C1NC(=O)C(N=NC1=CC=C(C=C1OC)[N+]([O-])=O)C(C)=O,0
CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,0
ClCC=C,1
O=CC1=CC=C2OCOC2=C1,0
OCCN(CCO)C(=O)CCCCC(=O)N(CCO)CCO,0
[H]C12CCC([H])(CC1)CCCCCCCCCCCCC2,0
CSC1=CC=CC=C1,0
CCC(C)N[Si](C)(C)NC(C)CC,0
NCCCCCCCCN,0
CCO[Si](CCCC1CC(=O)OC1=O)(OCC)OCC,0
FC1=CC(F)=C(C=C1)C(=O)CCl,0
COC(=O)C1=C(OC)C=CC(=C1)S(C)(=O)=O,0
[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Zr+4].[Zr+4].[Gd+3].[Gd+3],0
CC1=CC(O)=CC(C)=C1,0
COC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F,0
CCCCOP(O)(=O)OCCCC,0
CC(CC(C)(C)C)CC(C)(C)C,0
ClC1=CC=CC2=C1C(=O)OC2=O,0
CN(C)C(=N)N(C)C,0
[O--].[O--].[Ce+4],0
[K+].[K+].[O-]C(=O)CCCCC([O-])=O,0
CO[Si](C)(CCCS)OC,0
Cl.CN1SC=CC1=O,0
CCCCCCCC\C=C/CCCCCCCC(=O)O[Sn](C)(C)OC(=O)CCCCCCC\C=C/CCCCCCCC,0
CCCC1CCC(=O)CC1,0
CCN(C)C,0
CP(O)(O)=O,0
CCCCOC1=C(F)C(F)=CC=C1,0
COC1=C(O)C=CC(CC=C)=C1,0
COC(=O)[C@]1(C)CCC[C@]2(C)[C@H]3CCC(=CC3=CC[C@@H]12)C(C)C,0
CC(=O)N(CC(O)CN(C(C)=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,0
[H][C@]1(CC2=CN(C(C)=O)C3=C2C=C(C=CS(=O)(=O)C2=CC=CC=C2)C=C3)CCCN1C,1
C[C@@H]1CCC23CCC(=O)[C@H]2C1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)COS(C)(=O)=O,0
"CC(C)(C)OOC(C)(C)*.CC(C)(C)OOC(C)(C)C1=CC=CC=C1 |c:20,22,t:18,lp:4:2,5:2,14:2,15:2,m:9:21.22|",0
OC1=CC=CC=C1,1
N1C2=CC=CC=C2SC2=C1C=CC=C2,0
[Na+].[O-]S(=O)(=O)C1=CC=CC2=C1C=CC(=[N+]=[N-])C2=O,0
[O--].[Cu++],0
[Ba++].[O-][Zr]([O-])=O,0
F.F.CCCCCCCCCCCCCCCCCCN(CCO)CCCN(CCO)CCO,0
CCCC1CCC(CC1)C1CCC(CC1)C1=CC=C(C)C=C1.CCCC1CCC(CC1)C1CCC(CC1)C1=CC=C(C)C=C1,0
Cl.[Cr],0
CCCCCCN(CCCCCC)CCCCCC,0
[Cl-].[K+],0
CC1=CC(C)=C(O)C(=C1)C(C)(C)C,0
Cl.CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(C1)C=CC=C2O,0
CC(=O)OC[C@H]1O[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0
CCCCCCCCCCCCCCCC(=O)NC1=CC(Cl)=C(CC)C(Cl)=C1O,0
CC(C)C,0
COC1=NC(=NC(OC)=N1)C(=O)C1=C(N(C)S(=O)(=O)C(F)F)C(F)=CC=C1,0
[Zn++].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O,1
[Ca++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,0
CCC(OC1=C(C=C(C=C1)C(C)(C)CC)C(C)(C)CC)C(=O)NC1=CC(Cl)=C(CC)C(Cl)=C1O,0
CCOC(=O)CC(C(C)=O)C(=O)OCC,0
NC1=C(I)C(C(O)=O)=C(I)C(C(O)=O)=C1I,0
CCCCCCCCCCCCC,0
[Zn++].[O-]C(=O)C=C.[O-]C(=O)C=C,0
CCCCCCCCCCCCCCC,0
OC(=O)C1=C(O)C=C(C=C1)C(F)(F)F,0
OCC(Br)(CO)[N+]([O-])=O,0
CCCCCCCCCC(=O)N(C)C,0
[Na+].OCNCC([O-])=O,1
[O-][N+](=O)OCCO[N+]([O-])=O,0
[Fe].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+],0
CC1=CC=C(C=C1)N(CCO)CCO,0
CCCCCCCCCCCCCCCCCC[Si](C)(OC)OC,0
N=C1NC(=N)C2=C1C=CC=C2,0
CCCCCCCCCCCCC1CC(=O)N(C2CC(C)(C)NC(C)(C)C2)C1=O,0
Cl.NC1(CC1)C#N,1
OC(=O)\C=C\C1=CC=CC=C1,0
ClC1=CC(C2=NC3=CC=C4C(=O)C5=CC=CC=C5C(=O)C4=C3N2)=C(Cl)C=C1C1=NC2=CC=C3C(=O)C4=CC=CC=C4C(=O)C3=C2N1,0
CCNCCO,0
[Na+].[Cr+3].CC1=NN(C(=O)[C-]1\N=N\C1=CC(Cl)=C(C=C1[O-])S(N)(=O)=O)C1=CC=CC=C1.CC1=NN(C(=O)[C-]1\N=N\C1=CC(Cl)=C(C=C1[O-])S(N)(=O)=O)C1=CC=CC=C1,0
C1=CC=NC=C1,0
CCCC1CCC(CC1)C1=CC=C(C=C1)C1=CC(F)=C(F)C(F)=C1,0
[Li]F,0
COC1=C(O)C(=CC(C=O)=C1)[N+]([O-])=O,0
CCOC(=O)CP(=O)(OCC)OCC,0
CC(C)CCCCCCOC(C)=O,0
[Na+].CC(C)(CS([O-])(=O)=O)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
